item_id item_vec price location special_item
62 -1.1033,-0.4034,-0.3633,-0.1482,0.3176,-0.4406,-0.4843,-0.9793,0.4212,0.2442,0.178,-0.5212,-0.3014,0.858,-0.8598,0.7821,0.02,-1.5003,-1.042,-1.0319,-1.5702,-0.4708,-1.6014,-1.163,-0.0897,-0.716,-1.5316,0.8997,1.0377,-0.6989,0.3792,1.243,-0.8943,-0.5124,1.1126,-0.6668,-0.2906,0.0608,0.3343,-1.1849 16.6 2 2
63 -1.1033,-0.4034,-0.3633,-0.1483,-0.3298,-0.4401,-0.4843,-0.967,-0.1544,-0.7685,-0.2175,-1.5324,0.234,-1.2425,-0.8463,-1.1149,-0.7016,-0.9195,1.7483,-1.3728,-1.1121,1.6196,0.3436,1.6522,-1.631,0.0284,0.1818,0.0027,-0.7072,-0.5831,0.4537,-0.7059,-0.8386,0.044,-1.2523,-0.0995,0.2024,-0.2171,0.9886,-0.5823 20.7 2 2
64 -1.1033,-0.4034,-0.3633,-0.1482,0.1703,-0.4411,-0.4843,-0.9548,-0.4616,-1.4212,1.0875,1.7995,0.6276,-0.139,1.2022,1.608,1.526,-0.6181,0.0523,0.0887,0.2108,-0.2909,-0.3817,0.0775,0.4744,1.5593,0.6793,-0.423,-0.2548,-0.6921,-0.722,-1.5812,-1.6713,-0.3329,-1.8049,-1.099,1.622,-0.3197,-0.4488,-0.2298 18.7 2 2
65 -1.1033,-0.4034,-0.3633,-0.1482,0.0889,-0.4396,-0.4843,-0.9425,-1.3126,0.6917,1.5692,-1.5256,0.7658,0.0982,0.3175,-1.1218,0.529,-0.9232,0.0185,1.53,-1.6122,1.5608,-0.8472,-0.9941,1.8324,-0.9302,-0.1222,1.5118,1.3812,0.8342,-1.1963,-1.5547,-0.5111,0.5501,0.7214,-1.3996,0.9122,1.3349,-1.0184,1.1975 46.1 2 2
66 -1.1033,-0.4034,-0.3633,-0.1482,0.4532,-0.4425,-0.4843,-0.9303,-1.4892,1.627,1.5477,0.5723,-1.6806,-1.435,-0.2139,0.5748,0.8183,-1.0335,-0.241,0.892,0.8529,-0.0936,-0.508,-0.3601,-0.3556,-0.1015,-1.2069,-1.3834,-0.6323,-1.7381,0.8806,-0.8974,0.9418,-1.2841,0.0073,0.0221,0.9615,1.1727,-1.2896,-0.1734 13.1 2 2
67 -1.1033,-0.4034,-0.3633,-0.1483,-0.1282,-0.4372,-0.4843,-0.9181,-0.4546,-1.0679,0.2499,-1.0834,1.6381,0.6311,-1.5527,-0.7106,0.2989,1.2494,0.8721,-0.5864,-0.47,0.5432,-0.9735,-1.4421,0.6253,-1.2041,0.4133,-0.9964,0.5139,1.0795,-1.3217,-1.2211,0.6387,0.9306,-1.1805,-1.1159,0.7117,0.8617,-1.632,1.0142 20.2 2 2
68 -1.1033,-0.4034,-0.3633,-0.1483,0.5502,-0.4376,-0.4843,-0.9058,0.0433,-0.6272,-0.3469,-0.9634,0.1383,-0.61,-1.5494,0.1843,-0.8027,-1.6878,-1.0758,-0.5594,-1.0475,1.0797,0.8632,-0.6185,0.1582,-1.2462,-1.1136,0.3017,0.7146,1.4849,-0.8778,0.8532,-0.1626,1.049,-0.391,-1.5988,-1.4934,-0.2635,-0.1674,-0.1875 26.6 2 2
69 -1.1033,-0.4034,-0.3633,-0.1483,-0.2213,-0.4396,-0.4843,-0.8936,1.4063,-0.6272,-1.1378,-1.4947,-1.0921,0.8305,-1.6301,-1.3913,1.4842,0.7237,0.5675,0.8684,-1.4057,-0.7719,-0.3312,-0.2809,1.739,1.3627,-0.1256,0.5022,0.667,-0.3753,-1.5893,0.8895,0.1126,0.2163,-0.3731,1.6193,0.2714,-0.548,0.1682,0.2248 30.3 2 2
70 -1.1033,-0.4034,-0.3633,6.3406,-0.3802,-0.4386,-0.4843,-0.8813,-1.0089,0.0995,0.4692,-0.7577,-0.1099,-0.4415,-0.0424,0.1705,0.6231,0.2237,-1.7527,-0.2016,1.0369,0.256,0.073,-0.0397,0.5139,0.4497,-0.0669,-0.5602,1.1363,0.0881,0.3656,-0.3128,-0.5459,0.026,-0.4413,-0.4574,1.2836,1.6393,-0.2725,1.6098 20.3 2 2
71 -1.1033,-0.4034,-0.3633,-0.1484,-0.3337,-0.4401,-0.4843,-0.8691,0.347,1.6842,-0.1024,-1.4913,1.2906,0.6345,0.4353,-1.1495,-1.0921,-0.3056,-0.5005,0.8448,-0.5377,0.9413,-0.6163,-0.0328,-0.5209,-0.9372,1.2631,0.9384,-1.2888,0.1596,0.2843,-1.5052,-1.3299,-0.035,-0.3695,-0.5452,1.5202,1.1429,-1.3472,1.0812 15.4 2 2
72 -0.2137,-0.4034,-0.3633,-0.1419,1.2634,-0.5603,-0.4843,-0.8568,-0.624,0.3182,-1.0695,1.4773,-0.6808,-1.5554,1.2291,1.5043,-0.496,-0.7835,0.5562,1.3106,1.4273,1.7788,0.0333,-0.2016,-0.2801,-1.0671,1.4116,0.2349,-0.833,-0.3753,-1.3522,-1.307,1.5376,1.7131,-1.2954,-1.1362,-0.5699,1.176,-1.4218,0.2777 13.5 2 0
73 -0.2137,-0.0489,-0.3633,-0.1377,0.9959,0.3579,-0.4843,-0.8446,-0.8218,0.0053,0.3829,0.0204,0.6524,1.2293,-0.3922,-0.2338,-0.1543,0.3818,0.0523,0.9697,-0.7313,0.6782,-0.8039,-0.7874,0.8875,0.6604,-0.4538,1.1214,-1.5813,0.7729,1.0975,-1.0824,-0.9083,-0.455,0.1114,1.0351,1.5925,-1.1933,1.3175,-0.8924 13.8 2 0
74 -0.2137,-0.7579,-0.3633,-0.1441,1.2634,-0.8835,-0.4843,-0.8324,0.1669,-0.1562,-0.8178,0.778,-0.78,0.1429,-1.1188,-0.8177,1.4563,1.1023,0.842,-0.5054,0.5722,-1.613,-0.4755,-0.529,0.769,-1.3902,1.0903,-1.5768,-0.9963,0.8069,1.2736,1.4477,0.0534,-0.5662,0.7501,1.5788,0.1794,-1.3687,-0.1742,-0.4413 14.7 2 0
75 -0.2137,2.0783,-0.3633,-0.1456,0.8021,-0.4725,-0.4843,-0.8201,1.0356,-0.2705,1.0947,0.1541,1.5849,-0.8678,-0.1164,1.1622,0.3686,-0.3093,0.8195,-1.1129,-0.299,-1.2669,0.3256,-0.1637,1.0995,0.1548,1.1525,-0.0888,1.6091,-1.2338,1.5108,1.1736,-0.0825,-1.5713,0.4631,-1.0551,1.0699,1.5136,0.6259,-0.6034 17.5 2 0
76 -0.2137,-0.7579,-0.3633,-0.1441,0.744,-0.1826,-0.4843,-0.8079,-0.9454,0.9945,0.0018,-0.6926,-0.78,-1.1566,-0.7051,-0.1958,1.0345,1.3266,0.3344,0.9967,-0.8249,-0.9381,0.7442,0.6495,-1.6526,-0.9688,-0.0773,0.7414,0.854,0.7354,1.6904,-1.4887,1.4192,-0.6021,-1.5035,1.2546,0.5704,1.2157,1.5819,-1.5902 15.4 2 0
77 -0.2137,-0.7579,-0.3633,-0.1363,0.4959,-0.5907,-0.4843,-0.7956,-0.2003,1.6572,1.2493,-1.3816,-1.4963,-1.0122,0.0686,-1.0285,-1.4651,-1.7099,1.6468,0.3351,1.5273,-1.568,1.5561,-0.2257,-1.3077,-1.6149,-1.4694,-0.1838,-0.8092,1.3112,1.3685,-1.2112,0.3565,-1.4815,-0.2905,-0.0995,0.5277,-1.0279,1.5785,1.3455 14.5 2 0
78 -0.2137,1.7238,-0.3633,-0.1446,0.9766,0.3575,-0.4843,-0.7834,0.0751,-0.035,0.1348,1.8372,-0.2376,1.2637,1.3872,-0.9525,1.404,-1.6842,1.1316,-0.4176,-1.1572,-1.2392,1.188,0.043,-0.8837,1.2608,1.6292,0.4811,-0.231,0.0506,-0.5593,0.7508,-1.403,-1.1298,-1.3528,1.2783,-0.8394,-1.3919,0.914,1.134 14.7 2 0
79 -0.2137,1.7238,-0.3633,-0.1454,0.9882,0.899,-0.4843,-0.7712,0.9967,-1.623,0.444,0.4215,1.2941,-0.2868,-1.4619,0.7096,-1.378,0.3451,-0.0755,0.8819,0.2141,-1.3084,-1.4787,1.5936,-1.6885,-0.8846,-0.8684,-1.6296,-1.4487,0.8887,1.0703,-1.4325,1.0986,1.2106,-1.2918,-1.2071,0.4094,-0.419,-0.1437,-1.3611 14.4 2 0
80 -0.2137,1.7238,-0.3633,-0.1445,0.9455,0.6366,-0.4843,-0.7589,0.2093,0.1231,1.3607,1.1242,0.8119,0.5211,1.4444,-1.4501,0.006,-0.2946,-1.1548,1.0608,0.4528,-1.1319,-0.9338,0.9458,1.1857,0.6042,1.1387,0.759,-0.901,0.7695,1.5989,1.2958,-0.6713,-0.8642,1.4463,-0.3224,0.9286,0.7822,-0.8251,-0.8924 15.4 2 0
81 -0.2137,1.7238,-0.3633,-0.1445,1.0773,0.098,-0.4843,-0.7467,0.5518,-1.2866,-0.6848,-1.3096,1.6593,-1.1841,0.0081,0.8063,0.0409,1.8008,0.0335,0.0482,0.127,1.0416,-0.5729,-0.5014,1.545,-0.6353,-1.4763,-0.6587,0.0649,-0.6069,-0.8778,-0.8479,0.8617,-1.2698,-0.6566,1.2411,-0.468,1.3878,0.3377,0.5772 15.8 2 0
82 -0.2137,-0.7579,-0.3633,-0.1463,0.5618,-0.8835,-0.4843,-0.7344,-0.9454,1.3982,-1.1773,0.73,-0.3794,1.5765,-0.7959,1.4249,0.2501,-0.0262,-1.2074,-0.0733,-1.3315,-1.5264,0.8705,1.0974,-1.4083,0.0038,-1.5765,0.6605,0.1806,-1.6324,1.4701,-0.1344,0.7781,0.2342,0.6748,1.079,-1.4474,1.4805,-1.0624,-0.1488 17.0 2 0
83 -0.2137,-0.7579,-0.3633,-0.1458,0.4106,-0.8835,-0.4843,-0.7222,0.0504,1.3208,0.3074,-1.2616,1.1807,1.0299,0.5193,0.2154,-0.3565,0.7935,0.2817,-0.3467,-1.4412,-0.7892,1.5561,-0.9803,-0.2586,1.5979,1.3011,0.6429,1.6261,1.4952,0.1657,-1.3566,1.3077,1.6305,0.3554,-1.0011,-0.3662,1.4904,-0.1437,0.9684 17.8 2 0
84 -0.2137,0.3057,-0.3633,-0.1416,0.6781,-0.7854,-0.4843,-0.71,-0.3875,-1.115,-1.5476,-0.2984,-0.9857,-0.7234,0.4622,-0.8592,0.7486,0.6355,-0.7712,-1.4302,-0.1634,0.2318,-1.1287,0.5048,-0.3089,-0.2701,-1.0238,0.7449,-0.3194,0.8955,-0.251,1.0448,-1.3299,-1.3021,1.1413,-1.0889,-1.5427,-0.7069,0.5614,1.6486 14.5 2 0
85 -0.2137,2.4328,-0.3633,-0.145,0.6316,-0.8639,-0.4843,-0.6977,1.7559,-0.9636,-1.9107,0.8568,0.4361,-1.3319,1.4477,-1.3602,-0.1229,-0.1365,-1.5309,0.9562,-1.4251,-0.3082,1.0401,0.8872,0.9953,-0.3368,0.4513,1.8284,1.0649,0.1596,0.7315,0.8202,-0.0581,0.385,0.1831,0.8764,0.6559,1.636,1.3412,-0.8501 17.4 2 0
86 -0.2137,1.3692,-0.3633,-0.138,1.5425,-0.1213,-0.4843,-0.6855,-0.7441,-0.9468,-1.6519,1.6521,-0.3049,1.4803,-1.657,-0.2856,1.5086,0.9112,0.5337,-0.9644,0.0463,1.5746,-0.9013,-0.2395,-1.128,-1.1339,1.3287,0.9912,-1.5167,1.1579,-1.2505,1.3784,-1.4727,0.2091,-0.0573,-0.8491,0.5343,0.0344,0.1919,0.3305 11.8 2 1
87 -0.2137,-0.7579,-0.3633,-0.1458,0.6083,-0.8384,-0.4843,-0.6732,0.3576,-1.66,0.1169,1.0111,-1.358,0.4386,-0.4662,-0.9387,-1.113,-0.4269,0.4434,0.6456,-0.9282,0.256,0.4519,-0.715,0.2372,1.5066,1.6845,1.4028,0.9357,-0.1232,-0.7863,-1.5746,-0.7619,-0.8677,0.2119,1.6531,-1.1845,-1.1305,-1.2794,-0.6633 19.3 2 0
88 -0.2137,-0.7579,-0.3633,-0.1461,0.5385,-0.6088,-0.4843,-0.661,-1.3091,-0.5565,1.0084,1.2751,1.5033,-0.5618,-1.0986,-1.5814,-0.4646,-0.3828,0.4509,0.757,1.3531,-1.6718,-0.7678,0.9699,0.4241,0.081,0.1196,1.0053,-0.8262,-0.147,-0.1121,-0.5209,0.7014,0.7439,1.0946,-0.5993,1.2868,0.4546,-0.6251,1.1693 18.5 2 0
89 -0.2137,-0.4034,-0.3633,-0.1481,1.5309,-0.6682,-0.4843,-0.6488,-1.5951,-0.2975,0.3865,0.5038,0.6914,1.5937,0.8456,-0.3478,0.2117,0.4921,1.2181,-1.1062,0.6852,0.474,-1.5545,0.8355,-0.4203,0.3198,1.156,-0.7783,0.4459,-1.1214,1.1822,0.1364,0.8547,0.3383,-1.2774,-0.5283,-1.4211,0.0906,-0.0284,0.8873 13.3 2 2
90 -0.2137,-0.4034,-0.3633,-0.1481,1.2363,-0.6687,-0.4843,-0.6365,-1.5986,1.1089,1.0084,0.9391,-0.3652,-1.3216,-0.9271,1.2728,0.4174,0.0142,-0.0191,0.6929,-0.7539,-1.1907,-0.2626,-0.4084,0.4241,1.7068,-0.9754,-1.2215,0.4221,0.1596,0.2335,-1.6307,0.8582,-0.4837,-0.8611,0.9136,-0.031,-1.3455,0.6021,-1.206 15.4 2 2
91 -0.2137,-0.4034,-0.3633,-0.1481,1.2905,-0.6687,-0.4843,-0.6243,0.0186,-1.2832,-0.1492,-1.529,0.6914,0.4008,-0.4931,-0.5517,-0.6563,0.0399,-1.2451,0.2878,1.5241,0.2871,-1.2225,-0.9907,-1.2753,1.6822,1.498,0.0379,-0.8874,1.3214,1.5074,1.2892,-1.6295,1.0598,0.4738,1.4437,1.5859,0.1403,1.1818,1.5252 14.8 2 2
92 -0.2137,-0.4034,-0.3633,-0.1481,1.1665,-0.6687,-0.4843,-0.612,-1.0231,0.796,-0.9473,1.6144,1.0282,-1.4763,-1.6334,0.2569,1.6097,1.617,-0.4403,-1.2176,-1.4573,0.8547,0.257,0.2877,-0.334,1.4188,0.7967,0.0484,0.7486,-0.3685,-0.9286,-0.0485,1.0289,1.2034,-0.2977,-0.1636,1.3756,-1.511,-0.8794,-1.8087 15.3 2 2
93 -0.2137,-0.4034,-0.3633,-0.1478,0.4455,-0.6692,-0.4843,-0.5998,-0.6205,-0.829,-1.0264,-0.9222,-0.8651,1.4012,0.2132,-0.1923,-0.6145,-0.9857,0.7781,0.7671,-0.9023,-1.4849,-0.8544,-0.143,-0.8406,-0.7301,-1.4142,0.2278,-0.2446,0.6639,0.9145,0.0076,-1.3752,-0.1175,0.4846,-0.4203,-0.9479,-1.0941,0.775,-0.0571 14.1 2 2
94 -0.2137,-0.4034,-0.3633,-0.1482,0.93,-0.6682,-0.4843,-0.5875,1.8301,0.002,1.3356,-0.1544,-1.2906,1.549,-1.3576,-1.0216,0.7974,1.4994,-0.3538,-1.0252,0.5658,0.7647,-0.2265,0.6495,1.4911,-1.1268,-1.5731,1.1108,-0.4589,0.1221,-1.5419,0.4998,-1.4553,1.3111,-0.6566,-0.3122,0.7972,0.6499,1.131,0.7569 17.1 2 2
95 -0.2137,-0.4034,-0.3633,7.0517,0.9184,-0.6687,-0.4843,-0.5753,0.6013,0.9575,-0.6237,1.6316,0.156,-1.1119,1.6529,-0.7383,0.7835,-0.3019,1.6318,-0.3602,-1.1217,-1.4676,0.9101,-0.6633,-0.5927,1.1555,1.802,1.044,-1.0677,0.1767,-0.207,-1.2575,-1.2741,-0.6021,-1.4425,-0.7681,1.5629,1.6922,-1.5371,0.2177 14.8 2 2
96 -0.2137,-0.4034,-0.3633,7.8517,1.0463,-0.6682,-0.4843,-0.5631,-1.415,1.0046,-1.1486,0.3289,0.7446,0.6792,1.589,-0.2303,1.533,1.1465,-0.869,1.5975,-0.6507,-0.1178,-0.4683,-0.1155,0.1223,-0.4176,-0.3122,-0.2858,1.5615,0.7116,-0.661,-0.4218,1.2868,1.3039,-0.4197,-0.7411,1.185,0.3653,-1.4964,0.0133 14.7 2 2
97 -0.2137,-0.4034,-0.3633,-0.1483,0.8796,-0.6687,-0.4843,-0.5508,-1.2879,-1.041,-0.6956,-0.6034,0.9077,1.3427,-1.6133,1.5251,0.3547,-0.2799,-0.5719,-0.8497,-1.0217,-0.7789,-0.3745,-0.7185,-1.1173,-0.7757,0.2923,1.3676,-0.8398,0.6196,-0.9354,1.3156,0.468,1.4044,-1.2738,0.1977,-1.2502,0.769,1.0157,-0.7655 12.9 2 2
98 -0.2137,-0.4034,-0.3633,-0.1481,0.5385,-0.6687,-0.4843,-0.5386,-0.2533,0.0255,1.0264,0.9597,-0.3298,0.8477,1.1854,-1.6332,1.2924,1.5361,0.3607,-1.5787,-1.2669,-1.343,-1.5617,1.4248,-0.5173,0.2952,0.3545,-0.6024,1.2384,0.1801,1.3007,-1.4755,1.1126,0.2199,-1.2128,1.1871,-0.468,-1.2992,0.0495,-0.1946 14.3 2 2
99 0.6758,-0.4034,-0.3633,-0.1435,1.1277,-0.7265,-0.4843,-0.5263,-0.3769,-1.1722,-0.8286,1.731,1.6771,0.9474,-1.2567,0.0841,1.0972,0.334,-1.6888,1.3646,1.3789,1.7823,1.0076,-0.939,-0.9053,-1.5657,-1.0514,0.6148,-1.3602,0.3913,-1.5216,-0.8908,0.2415,-1.7651,0.1365,0.6097,-0.0408,-0.5348,0.7513,-0.5012 14.4 2 0
100 0.6758,0.6602,-0.3633,-0.1439,1.2905,-0.5907,-0.4843,-0.5141,-0.617,0.4595,-1.2528,-1.3473,-0.5957,0.5417,-1.472,1.5493,-1.2106,-0.3203,-1.042,1.5131,1.4692,-0.0797,0.174,1.3179,-0.1149,-0.6809,-0.4815,0.0519,-0.2548,-0.5286,0.3656,1.2859,1.7084,-0.4514,0.402,-0.1096,-0.3366,-1.0874,0.497,0.0768 13.2 2 0
101 0.6758,-0.0489,-0.3633,-0.1413,1.1084,-0.1262,-0.4843,-0.5019,0.4424,0.8162,0.8898,0.2021,0.9006,0.0742,-1.1558,0.6232,-0.5238,-0.324,0.3456,-1.3188,0.1624,-1.0246,-0.7462,-0.6117,1.4444,-0.5861,0.6827,0.1047,1.2316,0.347,0.5011,-0.6728,0.8756,-0.2252,0.2083,-0.9572,1.0601,-1.4547,1.626,-1.3752 13.4 2 0
102 0.6758,-0.7579,-0.3633,-0.1449,0.5889,-0.6839,-0.4843,-0.4896,1.7277,-0.3748,-1.1522,-0.456,-1.2126,0.6345,0.7716,0.3779,0.2082,1.6758,-0.3726,1.3713,0.3302,-1.08,0.405,0.1843,0.575,0.8816,-1.4383,-1.503,-1.6561,0.9364,-1.6029,-0.9932,0.9593,0.8444,-1.8085,-1.045,0.7676,-1.1271,-0.2997,0.4785 19.2 2 0
103 0.6758,2.0783,-0.3633,-0.146,0.2555,-0.0703,-0.4843,-0.4774,1.2121,1.5496,-1.3679,-0.9771,-0.4113,1.4631,-0.8362,1.1035,1.1251,-1.3202,0.5374,0.1933,1.0788,0.9862,0.2317,0.9458,0.3019,-1.183,-1.0445,0.1117,-0.2956,0.5276,-1.2844,-0.5275,-0.9745,-0.4765,-1.665,1.4269,-0.1657,0.6234,1.2293,1.3561 17.3 2 0
104 0.6758,-0.7579,-0.3633,-0.1453,0.9882,-0.368,-0.4843,-0.4651,1.6888,-1.4514,-0.9688,-1.5633,1.4821,-0.6959,-0.1366,1.4974,0.8811,-0.5299,1.0752,0.6389,0.7303,-1.1907,1.3756,1.5729,-0.4526,0.6358,0.358,0.6464,-1.1561,-0.0959,-0.6203,-0.8082,0.5133,1.2716,-0.2618,-0.9268,0.4948,1.3845,-1.4794,1.053 14.7 2 0
105 0.6758,1.7238,-0.3633,-0.1442,0.8603,-0.1276,-0.4843,-0.4529,1.7877,1.6943,0.3038,-0.1304,-0.5779,-1.1841,0.146,0.0669,-1.0224,-1.2504,0.5713,0.0178,-0.57,-0.3185,1.7509,-0.529,0.9055,1.3486,1.0143,-0.7924,-0.1392,-1.0192,-0.9659,-0.2071,0.8931,0.044,0.8327,-1.5954,-1.1483,0.587,1.392,-0.4765 14.8 2 0
106 0.6758,1.7238,-0.3633,-0.1439,0.9611,0.2216,-0.4843,-0.4407,-0.4122,1.0449,-0.9365,-0.3052,1.7373,-0.2662,-0.9035,1.2106,-1.5627,-0.0961,1.0978,0.4127,-1.6283,-0.3116,0.34,-0.8184,0.7869,0.0424,-0.9374,1.1495,1.337,-1.3497,1.6396,0.9424,0.4227,0.7511,1.5002,-1.2206,0.9812,-0.5944,-1.3031,-0.2862 15.5 2 0
107 0.6758,1.7238,-0.3633,-0.1455,0.9068,0.0529,-0.4843,-0.4284,-1.3338,0.5403,1.1846,-0.6172,0.897,-0.029,0.2772,0.8305,-0.6982,-0.699,1.8536,1.6447,-0.6023,-0.7927,-0.9085,1.7176,1.6241,0.9729,-0.934,-1.605,-0.3534,0.0063,1.6463,0.9193,-0.3891,0.0691,0.5312,-1.2645,-0.1263,-1.4051,0.3716,0.0204 15.5 2 0
108 0.6758,-0.7579,-0.3633,-0.146,0.5308,0.069,-0.4843,-0.4162,0.6154,0.9036,-1.8532,-0.2607,-0.9254,0.1945,0.9869,-1.5261,-0.4716,1.4148,0.6465,-0.8429,-0.6894,0.4083,0.8308,1.5006,-0.8011,0.0214,-1.3278,1.4942,1.4424,-0.5524,-0.6576,1.309,-1.2462,-1.6,-0.5525,0.3057,-1.5065,-1.0014,-0.181,0.2565 17.1 2 0
109 0.6758,-0.7579,-0.3633,-0.1459,0.3253,-0.5613,-0.4843,-0.4039,1.0391,1.5832,0.8682,1.3299,-0.4148,-1.4832,-0.5133,-0.3823,1.5086,1.7089,0.9887,-1.5349,0.7013,0.0968,-0.4033,1.4006,-1.5268,-1.6535,-0.402,-0.1451,0.5479,1.3657,0.3453,-1.1848,0.2868,0.8193,-0.6063,-1.5245,0.715,-0.9518,-0.2725,0.5596 17.6 2 0
110 0.6758,-0.7579,-0.3633,-0.1458,0.3292,-0.5608,-0.4843,-0.3917,0.6648,0.6715,0.045,-1.5084,-1.1807,1.2465,-1.0751,1.259,-0.4506,1.7457,1.7032,-1.518,0.0818,-0.7235,1.7401,1.4075,-1.1604,-1.7202,-0.9616,-0.233,0.6465,1.4713,0.7315,-0.0816,1.137,0.0512,-0.2762,0.5455,0.5343,-1.4812,1.2259,-1.6289 19.6 2 0
111 0.6758,-0.7579,-0.3633,-0.1456,0.4998,-0.1252,-0.4843,-0.3795,-0.7053,-0.9434,-1.9287,-0.6069,0.8828,0.2083,-1.6536,-1.5779,0.3826,0.7788,0.7819,0.9697,-1.5218,0.0725,0.3184,-0.908,-0.352,-1.5236,-0.0911,-1.306,0.1295,1.3657,-0.3493,-0.9338,-0.417,0.7511,0.1939,-1.5515,0.6131,-0.4388,-0.2488,-0.2897 17.2 2 0
112 0.6758,-0.7579,-0.3633,-0.1456,0.6316,-0.1242,-0.4843,-0.3672,1.6006,1.4756,-0.692,-1.1588,-0.8332,1.4149,0.3848,-0.1681,-1.1444,-1.6217,1.1391,0.487,-1.2605,-0.7581,-0.7101,-0.4049,0.9378,0.836,1.7467,-0.3808,0.8098,-0.1402,-1.508,-0.1344,0.5586,0.9198,-1.5717,0.6907,0.7676,0.405,-0.1166,-0.3391 14.4 2 0
113 0.6758,0.3057,-0.3633,-0.1441,0.5463,-0.4146,-0.4843,-0.355,0.4035,0.7859,0.2463,-0.6069,1.7905,-0.8919,1.626,0.1809,1.1739,0.5178,-1.0984,-0.8227,0.9272,0.6782,0.6431,0.6667,0.2157,-0.3473,-1.2449,-0.7642,-0.7548,0.3163,-0.3323,1.233,-1.3717,-0.5734,-0.2654,1.5586,-1.5131,0.6896,-0.32,1.5781 16.4 2 0
114 0.6758,2.4328,-0.3633,-0.1451,0.3331,-0.727,-0.4843,-0.3427,0.2835,-1.3303,0.2283,1.0488,0.1844,-0.5962,-1.213,1.5976,-0.9526,1.2494,0.1689,-0.0058,0.3206,0.5779,-0.9627,-0.5152,-1.0238,-0.5018,-0.4815,0.4107,-1.6561,0.0404,-0.7457,-0.0849,-0.3299,-0.9934,-0.592,1.5214,0.0709,0.1634,-1.3438,0.6054 20.0 2 0
115 0.6758,-0.4034,-0.3633,-0.1482,1.0153,-0.2998,-0.4843,-0.3305,0.2517,-0.533,1.1522,0.802,-0.8226,-1.3457,-1.6099,1.4974,-1.6603,0.9663,-1.1962,1.7021,0.8368,-0.5608,0.4122,0.4737,1.157,1.0677,0.6102,1.0158,1.4561,0.548,-0.7999,-0.2104,-1.6992,1.7239,-0.0142,-0.731,-1.4342,-1.5904,0.497,-1.1355 25.3 2 2
116 0.6758,-0.4034,-0.3633,-0.1483,0.523,-0.2993,-0.4843,-0.3183,0.9014,1.1089,0.3397,-0.6823,1.4679,1.2018,1.1114,-0.9283,-1.5558,1.8008,0.4096,-0.8294,-1.2411,-0.6958,1.4298,-1.2939,-1.7065,-0.1577,-0.9202,-1.2778,0.6465,0.657,1.0941,1.1009,1.1753,0.7619,-0.0681,1.2749,1.0075,1.3183,0.1682,-0.5752 16.6 2 2
117 0.6758,-0.4034,-0.3633,-0.1482,0.899,-0.2993,-0.4843,-0.306,1.1274,-0.9905,-1.4901,0.113,-1.3367,0.277,-0.1063,1.5873,0.2501,-0.5115,-0.6584,0.5916,-1.5444,1.6681,-0.2987,-1.4972,-1.4011,1.6962,0.6033,-1.1653,-0.7752,-0.7126,-0.9862,0.0737,-1.1104,-1.3774,-1.0441,-0.5925,0.8596,-1.2893,0.8801,0.1966 15.0 2 2
118 0.6758,-0.4034,-0.3633,-0.1483,0.4532,-0.2983,-0.4843,-0.2938,0.6224,-0.7516,-1.695,-0.2744,-0.741,-1.2872,0.7313,0.8063,1.5051,-0.8019,1.2294,-0.3197,0.3206,0.7024,0.091,-0.7633,0.9594,-0.7511,-0.4365,-1.4256,-1.4657,-0.9136,1.0128,0.9919,0.2102,-0.656,1.1234,0.7988,0.3108,-1.5739,0.3038,-0.2897 14.8 2 2
119 0.6758,-0.4034,-0.3633,-0.1481,0.7827,-0.2998,-0.4843,-0.2815,-1.1961,0.4864,1.4614,-1.0662,0.8332,0.0707,0.8053,-1.2704,-1.1827,-1.4783,0.1952,-1.2547,-0.0215,0.9586,-1.5905,-1.7005,-0.37,1.1695,0.5514,-1.598,0.1125,0.6264,0.6062,0.5262,0.5412,1.5552,0.6138,0.4476,-0.708,0.1369,-0.7777,-1.6148 12.5 2 2
120 0.6758,-0.4034,-0.3633,-0.1482,0.7052,-0.2974,-0.4843,-0.2693,1.4628,0.7253,0.6777,1.5596,0.4255,-0.799,-1.5426,-1.1356,1.4842,-0.4857,0.1764,0.6355,-0.5829,-0.3635,-1.8323,0.1912,1.3582,0.1126,0.5031,1.5329,0.0071,1.0727,-0.2815,-0.4746,-0.0337,-0.8821,-0.7929,-0.5317,-0.6389,-0.1344,1.4904,0.8345 13.1 2 2
121 0.6758,-0.4034,-0.3633,-0.1483,0.9262,-0.2983,-0.4843,-0.257,-0.0979,1.6875,1.0731,1.2819,0.3616,-1.0603,-0.6411,0.3157,0.658,-0.9416,0.7518,-0.9577,0.6723,1.4881,-0.9735,-0.4635,-1.4586,-1.19,-1.5973,1.357,1.1499,-0.9919,-1.1116,-0.4284,-0.6644,-1.6933,1.6329,-0.0252,0.5244,-1.4415,0.4428,-0.8571 17.1 2 2
122 0.6758,-0.4034,-0.3633,-0.1483,0.9804,-0.2983,-0.4843,-0.2448,0.3929,0.8094,0.7388,1.1791,-0.9928,-0.6409,-0.2207,1.5734,1.5121,1.6905,1.4889,-0.9881,0.0495,-1.0938,-0.2734,-1.2939,-1.4406,-1.2567,1.0212,-1.4608,-1.0065,-0.5286,0.5452,1.2066,0.2415,0.0548,0.28,1.3019,0.0019,1.3382,1.1581,-0.5823 13.1 2 2
